Customer ID,Recency,Frequency,Monetary,Total_Products_Purchased,Unique_Products_Purchased,First_Purchase,Last_Purchase,Avg_Transaction_Value,Customer_Tenure_Days,Revenue_Per_Product,Avg_Days_Between_Purchases,Std_Days_Between_Purchases,Purchase_Regularity,Spending_Trend,Monthly_Spending_Mean,Monthly_Spending_Std,Cancellation_Rate,Is_UK,Revenue_Percentile,R_Score,F_Score,M_Score,RFM_Segment
16466.0,33,16,3642.09,1776,207,2010-03-07 14:31:00,2011-11-06 11:35:00,227.630625,641,17.594637681159423,1.7886904761904763,9.603481493057144,0.16868897987530412,-3.731098901098898,260.1492857142857,115.11298639993703,0.0625,1,80-90%,4,5,5,Champions
16467.0,508,8,2862.4,7380,14,2009-12-02 11:59:00,2010-07-19 11:49:00,357.8,737,204.45714285714286,9.375,19.082914051466357,0.4668147249933325,-137.50057142857142,477.0666666666666,606.6517506005127,0.125,1,80-90%,1,4,5,Cant Lose Them
16468.0,73,3,787.52,371,38,2010-08-15 13:10:00,2011-09-26 14:13:00,262.50666666666666,480,20.72421052631579,9.227272727272727,59.533013564046236,0.15243372473947495,-637.72,393.76,450.9361364982851,0.0,1,40-50%,3,3,3,Good Customers
16469.0,23,5,803.9,332,167,2010-07-13 13:17:00,2011-11-16 12:25:00,160.78,513,4.81377245508982,2.533678756476684,22.741760308232486,0.10671823502481101,-9.076000000000004,200.97500000000002,44.88629672108552,0.0,1,40-50%,4,4,3,Champions
16470.0,51,12,2411.9,1334,286,2009-12-11 12:21:00,2011-10-19 12:11:00,200.99166666666667,728,8.433216783216784,1.438034188034188,11.790752645503037,0.11242764424341917,-2.2746666666666675,241.19,109.50924740252154,0.08333333333333333,1,70-80%,4,5,4,Champions
16471.0,274,6,1186.18,666,48,2010-02-25 10:07:00,2011-03-10 09:41:00,197.6966666666667,652,24.712083333333336,5.9523809523809526,27.879596291928653,0.20611025487376844,10.264000000000005,237.23600000000002,140.510921212552,0.3333333333333333,1,60-70%,2,4,4,Cant Lose Them
16472.0,433,2,789.6,252,39,2010-04-21 11:48:00,2010-10-01 13:56:00,394.8,597,20.246153846153845,4.2894736842105265,26.442091644314296,0.15631001236377182,-324.47999999999996,394.79999999999995,229.4420083594109,0.0,1,40-50%,1,2,3,Lost Customers
16473.0,164,5,469.58,295,26,2010-11-30 16:29:00,2011-06-28 09:10:00,93.916,373,18.060769230769232,7.428571428571429,24.29666730907847,0.29365810673034637,-26.35,93.916,64.23309839950117,0.2,1,30-40%,3,4,2,Best Customers
16474.0,6,11,1750.46,882,236,2011-07-17 14:51:00,2011-12-02 13:02:00,159.13272727272727,144,7.417203389830509,0.39067055393586003,3.430023164027877,0.08818702283729224,-19.841000000000008,350.092,304.483147513947,0.36363636363636365,1,70-80%,5,5,4,Champions
16475.0,87,4,544.3,319,23,2011-03-11 09:39:00,2011-09-12 14:37:00,136.075,273,23.665217391304346,6.814814814814815,23.547067491821302,0.2776223602711568,-64.15,136.075,116.85567665572205,0.0,1,30-40%,3,3,2,Good Customers
16476.0,416,3,337.0,182,24,2010-10-04 10:29:00,2010-10-18 13:51:00,112.33333333333333,431,14.041666666666666,0.52,1.8055470085267789,0.18534709930704646,0.0,337.0,0.0,0.6666666666666666,1,20-30%,1,3,2,Lost Customers
16477.0,63,11,4094.37,2507,177,2010-08-12 09:43:00,2011-10-07 09:44:00,372.2154545454545,484,23.132033898305085,1.6979591836734693,9.201222517578811,0.16644663722877678,0.9476969696969715,409.437,106.96122911805212,0.0,1,80-90%,3,5,5,Best Customers
16478.0,24,3,331.0,224,15,2011-10-05 12:02:00,2011-11-14 15:51:00,110.33333333333333,65,22.066666666666666,2.4375,9.75,0.22674418604651161,-140.8,165.5,99.5606347910659,0.0,1,20-30%,4,3,2,Loyal Customers
16479.0,9,2,300.83,102,35,2011-11-29 13:04:00,2011-11-29 13:40:00,150.415,9,8.595142857142857,0.0,0.0,0.0,0.0,300.83,0.0,0.0,1,20-30%,5,2,2,Low-Value Customers
16480.0,75,1,769.29,455,51,2011-09-25 11:40:00,2011-09-25 11:40:00,769.29,75,15.084117647058823,0.0,0.0,0.0,0.0,769.29,0.0,0.0,1,40-50%,3,1,3,Hibernating
16481.0,659,3,430.93,186,16,2010-01-26 13:09:00,2010-02-18 11:14:00,143.64333333333335,681,26.933125,1.2222222222222223,4.709883919583127,0.21405377752608598,-455.93,215.465,322.3911947463826,0.6666666666666666,1,30-40%,1,3,2,Lost Customers
16482.0,15,1,220.62,346,18,2011-11-24 12:33:00,2011-11-24 12:33:00,220.62,15,12.256666666666668,0.0,0.0,0.0,0.0,220.62,0.0,0.0,1,10-20%,5,1,1,Low-Value Customers
16483.0,191,1,139.35,44,19,2011-05-31 13:08:00,2011-05-31 13:08:00,139.35,191,7.334210526315789,0.0,0.0,0.0,0.0,139.35,0.0,0.0,1,0-10%,2,1,1,Lost Customers
16484.0,173,3,364.4,193,24,2011-06-02 10:39:00,2011-06-19 12:06:00,121.46666666666665,190,15.183333333333332,0.6666666666666666,3.059790653064309,0.1642120797936884,0.0,364.4,0.0,0.3333333333333333,1,20-30%,3,3,2,Good Customers
16485.0,76,7,2130.19,1126,128,2009-12-06 12:28:00,2011-09-23 15:50:00,304.3128571428571,733,16.642109375,4.281045751633987,31.46916985766845,0.1318495597639342,-29.303714285714285,355.0316666666667,265.87774554608114,0.2857142857142857,1,70-80%,3,4,4,Best Customers
16486.0,537,1,134.36,24,7,2010-06-20 12:16:00,2010-06-20 12:16:00,134.36,537,19.194285714285716,0.0,0.0,0.0,0.0,134.36,0.0,0.0,1,0-10%,1,1,1,Lost Customers
16487.0,576,2,209.4,163,28,2010-02-18 17:36:00,2010-05-11 13:38:00,104.7,658,7.478571428571429,2.3823529411764706,13.891385396543216,0.15998195451509123,5.0,104.7,3.5355339059327378,0.0,1,10-20%,1,2,1,Lost Customers
16488.0,32,4,492.2,724,28,2011-07-14 11:46:00,2011-11-06 13:42:00,123.05,148,17.57857142857143,3.8,15.466091943344964,0.23077728541020512,-34.11499999999998,164.06666666666666,42.13603722863996,0.25,1,30-40%,4,3,2,Loyal Customers
16489.0,379,2,303.7,38,4,2010-09-29 15:02:00,2010-11-24 14:40:00,151.85,435,75.925,11.0,24.596747752497688,0.4297420948302559,82.39999999999998,151.85,58.2655987697715,0.0,1,20-30%,2,2,2,Lost Customers
16490.0,429,2,179.16000000000003,106,13,2010-09-29 16:30:00,2010-10-05 19:52:00,89.58000000000001,435,13.781538461538464,0.4,1.5491933384829666,0.15691238242370478,-231.66000000000003,89.58000000000001,163.80835692967563,0.5,1,10-20%,1,2,1,Lost Customers
16491.0,46,3,1524.31,1057,86,2010-10-22 15:42:00,2011-10-24 10:18:00,508.1033333333333,412,17.72453488372093,4.195402298850575,37.85247959082051,0.1079828711844122,-35.079999999999984,508.1033333333333,449.06699726581263,0.3333333333333333,1,60-70%,4,3,4,Loyal Customers
16492.0,540,1,385.56,235,23,2010-06-17 08:20:00,2010-06-17 08:20:00,385.56,540,16.763478260869565,0.0,0.0,0.0,0.0,385.56,0.0,0.0,1,20-30%,1,1,2,Lost Customers
16493.0,72,9,2110.12,1937,77,2010-03-26 13:05:00,2011-09-28 11:13:00,234.45777777777778,622,27.40415584415584,4.7155172413793105,19.986432804577063,0.22469360492512447,8.770952380952377,263.765,198.20865535375304,0.2222222222222222,1,70-80%,3,4,4,Best Customers
16494.0,296,1,826.53,675,47,2011-02-16 12:49:00,2011-02-16 12:49:00,826.53,296,17.585744680851064,0.0,0.0,0.0,0.0,826.53,0.0,0.0,1,40-50%,2,1,3,Lost Customers
16495.0,2,3,648.26,328,78,2011-03-08 16:38:00,2011-12-06 13:20:00,216.08666666666667,275,8.31102564102564,3.1264367816091956,29.161460947588015,0.10365667588324212,155.24,324.13,109.77125671139964,0.0,1,40-50%,5,3,3,Loyal Customers
16496.0,8,7,2293.47,1744,120,2010-07-18 13:42:00,2011-12-01 10:31:00,327.6385714285714,508,19.11225,3.58273381294964,21.264687773285022,0.1609155201021276,-40.78885714285715,382.24500000000006,254.12014022898697,0.14285714285714285,1,70-80%,5,4,4,Champions
16497.0,49,23,6695.28,3050,239,2009-12-03 14:11:00,2011-10-21 10:55:00,291.0991304347826,735,28.013723849372383,2.0238095238095237,12.151998732941081,0.15387847618480988,48.745879120879124,515.0215384615384,325.81579304483677,0.0,1,90-100%,4,5,5,Champions
16498.0,160,3,86.12,42,15,2011-06-30 19:52:00,2011-07-01 15:07:00,28.706666666666667,161,5.741333333333333,0.0,0.0,0.0,-96.32,43.06,68.10852516388826,0.3333333333333333,1,0-10%,3,3,1,Good Customers
16499.0,359,13,2509.64,1354,104,2010-06-11 12:22:00,2010-12-14 15:20:00,193.04923076923075,546,24.131153846153843,1.2147651006711409,6.757942032806572,0.15658342064611666,1.350857142857142,418.2733333333333,286.72895777487605,0.38461538461538464,1,70-80%,2,5,4,Cant Lose Them
16500.0,4,10,835.96,385,24,2010-06-14 14:54:00,2011-12-05 12:04:00,83.596,542,34.83166666666667,15.705882352941176,54.50522877990126,0.28296221271730637,-28.61,167.192,87.4385894213762,0.1,1,50-60%,5,5,3,Champions
16501.0,382,1,1191.23,628,181,2010-11-21 14:10:00,2010-11-21 14:10:00,1191.23,382,6.581381215469613,0.0,0.0,0.0,0.0,1191.23,0.0,0.0,1,60-70%,2,1,4,Lost - Big Spenders
16502.0,619,2,258.55,220,41,2010-03-29 13:39:00,2010-03-29 13:44:00,129.275,619,6.30609756097561,0.0,0.0,0.0,0.0,258.55,0.0,0.0,1,10-20%,1,2,1,Lost Customers
16503.0,106,13,3597.89,1532,161,2010-06-21 14:07:00,2011-08-25 11:46:00,276.7607692307692,535,22.347142857142856,1.972093023255814,11.946108066447058,0.15233095638734592,-14.586833333333331,399.7655555555555,137.07340452391838,0.15384615384615385,1,80-90%,3,5,5,Best Customers
16504.0,24,1,465.88,510,76,2011-11-14 15:18:00,2011-11-14 15:18:00,465.88,24,6.13,0.0,0.0,0.0,0.0,465.88,0.0,0.0,1,30-40%,4,1,2,Low-Value Customers
16505.0,31,1,777.6,576,4,2011-11-08 12:14:00,2011-11-08 12:14:00,777.6,31,194.4,0.0,0.0,0.0,0.0,777.6,0.0,0.0,1,40-50%,4,1,3,Potential
16506.0,19,2,90.30000000000001,42,3,2011-10-30 15:50:00,2011-11-20 12:17:00,45.150000000000006,39,30.100000000000005,10.0,14.142135623730951,0.6604088253131131,-20.1,45.150000000000006,14.21284630184961,0.0,1,0-10%,4,2,1,Low-Value Customers
16507.0,571,1,142.71,111,37,2010-05-16 12:56:00,2010-05-16 12:56:00,142.71,571,3.8570270270270273,0.0,0.0,0.0,0.0,142.71,0.0,0.0,1,0-10%,1,1,1,Lost Customers
16508.0,629,1,240.95,103,42,2010-03-19 13:41:00,2010-03-19 13:41:00,240.95,629,5.7369047619047615,0.0,0.0,0.0,0.0,240.95,0.0,0.0,1,10-20%,1,1,1,Lost Customers
16509.0,296,1,363.7,64,13,2011-02-16 09:25:00,2011-02-16 09:25:00,363.7,296,27.976923076923075,0.0,0.0,0.0,0.0,363.7,0.0,0.0,1,20-30%,2,1,2,Lost Customers
16510.0,371,6,1757.25,927,93,2010-01-17 12:30:00,2010-12-02 13:39:00,292.875,691,18.89516129032258,2.8727272727272726,15.973090381856478,0.16925186917039559,-63.33100000000001,351.45,182.43542473982401,0.0,1,70-80%,2,4,4,Cant Lose Them
16511.0,21,6,1758.49,765,234,2010-03-01 12:21:00,2011-11-18 10:41:00,293.08166666666665,648,7.51491452991453,2.066225165562914,17.191579826546505,0.11358140333407023,8.835142857142861,293.08166666666665,52.533466825126496,0.0,1,70-80%,4,4,4,Champions
16512.0,727,1,-33.9,-2,1,2009-12-11 14:31:00,2009-12-11 14:31:00,-33.9,727,-33.9,0.0,0.0,0.0,0.0,-33.9,0.0,1.0,1,0-10%,1,1,1,Lost Customers
16513.0,4,4,874.59,407,33,2011-10-27 14:56:00,2011-12-05 10:18:00,218.6475,42,26.502727272727274,1.0588235294117647,4.263596265997706,0.2011597158869605,51.675,291.53000000000003,233.39264705641438,0.0,1,50-60%,5,3,3,Loyal Customers
16515.0,51,10,3179.06,1573,184,2010-06-17 12:17:00,2011-10-18 13:10:00,317.906,540,17.2775,2.0595744680851062,11.795110887303679,0.16096573810304207,-16.278333333333336,353.2288888888889,134.46244442635688,0.0,1,80-90%,4,5,5,Champions
16516.0,29,1,101.69999999999999,58,6,2011-11-09 14:59:00,2011-11-09 14:59:00,101.69999999999999,29,16.95,0.0,0.0,0.0,0.0,101.69999999999999,0.0,0.0,1,0-10%,4,1,1,Low-Value Customers
16517.0,276,1,162.7,96,17,2011-03-07 13:50:00,2011-03-07 13:50:00,162.7,276,9.570588235294117,0.0,0.0,0.0,0.0,162.7,0.0,0.0,1,10-20%,2,1,1,Lost Customers
16518.0,60,6,938.27,516,61,2010-06-01 13:31:00,2011-10-09 15:04:00,156.37833333333333,555,15.381475409836066,7.042857142857143,32.25461913411073,0.21178583084817149,-1.081000000000003,187.654,130.1959372638025,0.3333333333333333,1,50-60%,3,4,3,Best Customers
16519.0,24,4,436.96,149,31,2010-03-01 13:51:00,2011-11-14 15:41:00,109.24,647,14.095483870967742,18.294117647058822,66.27560884658654,0.27192793882811567,-12.069999999999997,109.24,42.751130199485175,0.0,1,30-40%,4,3,2,Loyal Customers
16520.0,185,8,2131.68,1043,252,2010-03-02 16:40:00,2011-06-06 13:24:00,266.46,646,8.459047619047618,1.2974504249291785,12.108853788534619,0.09897512367282378,10.592,355.28,70.82025444743897,0.25,1,70-80%,2,4,4,Cant Lose Them
16521.0,414,3,1136.36,1013,211,2010-03-01 13:22:00,2010-10-20 13:09:00,378.78666666666663,647,5.385592417061611,0.9872340425531915,15.134011294839857,0.061189621385038855,953.62,568.1800000000001,674.3111686751155,0.0,1,50-60%,1,3,3,Lost Customers
16522.0,435,2,433.36,212,16,2010-09-15 13:32:00,2010-09-30 10:54:00,216.68,449,27.085,0.8235294117647058,3.395498750508662,0.1873574441738618,0.0,433.36,0.0,0.0,1,30-40%,1,2,2,Lost Customers
16523.0,1,39,11760.54,4942,181,2009-12-08 14:29:00,2011-12-08 09:06:00,301.5523076923077,730,64.9753591160221,1.8616187989556137,9.413656365538388,0.1787670663991002,53.12676986584108,653.3633333333333,489.6876857513068,0.28205128205128205,1,90-100%,5,5,5,Champions
16524.0,445,2,306.19,259,50,2010-01-17 13:16:00,2010-09-19 13:37:00,153.095,690,6.1238,4.711538461538462,33.97538701879528,0.13471011654585974,103.58999999999999,153.095,73.24919146311444,0.0,1,20-30%,1,2,2,Lost Customers
16525.0,1,54,22919.4,13492,115,2009-12-02 13:53:00,2011-12-07 15:07:00,424.43333333333334,736,199.29913043478263,1.8981233243967828,5.887413375461876,0.275593059530784,-9.196078260869568,954.975,577.734324642015,0.1111111111111111,1,90-100%,5,5,5,Champions
16526.0,171,2,717.21,279,30,2010-05-04 16:34:00,2011-06-21 12:02:00,358.605,583,23.907,12.117647058823529,70.65741707871364,0.16910527273837736,-136.49,358.605,96.51300456415187,0.0,1,40-50%,3,2,3,Hibernating
16527.0,80,2,1232.94,708,66,2010-10-11 13:25:00,2011-09-19 16:21:00,616.47,423,18.680909090909093,4.763888888888889,40.422937657830964,0.11500606085064276,-776.8199999999999,616.47,549.2946897613339,0.0,1,60-70%,3,2,4,Hibernating
16528.0,3,1,244.41,171,17,2011-12-06 12:45:00,2011-12-06 12:45:00,244.41,3,14.377058823529412,0.0,0.0,0.0,0.0,244.41,0.0,0.0,1,10-20%,5,1,1,Low-Value Customers
16529.0,189,4,1986.8,739,87,2010-06-27 13:29:00,2011-06-02 17:23:00,496.7,529,22.836781609195402,2.6692913385826773,25.640077482397302,0.10019833239398189,55.66599999999998,496.7,160.04971290196056,0.0,1,70-80%,2,3,4,Lost - Big Spenders
16530.0,667,1,48.349999999999994,17,3,2010-02-09 15:30:00,2010-02-09 15:30:00,48.349999999999994,667,16.116666666666664,0.0,0.0,0.0,0.0,48.349999999999994,0.0,0.0,1,0-10%,1,1,1,Lost Customers
16531.0,21,12,2263.58,1858,109,2010-09-24 09:49:00,2011-11-17 16:29:00,188.63166666666666,441,20.766788990825688,2.971223021582734,15.860324414158892,0.1762257325895564,-8.30516666666667,251.5088888888889,97.25460316155278,0.08333333333333333,1,70-80%,4,5,4,Champions
16532.0,17,5,8756.64,2544,2,2010-03-29 10:26:00,2011-11-22 11:08:00,1751.328,620,4378.32,120.4,81.57389288246577,1.4580879718408728,420.096,1751.328,732.3327453555523,0.0,1,90-100%,5,4,5,Champions
16533.0,18,5,1014.19,513,112,2011-10-02 15:07:00,2011-11-20 13:08:00,202.83800000000002,67,9.055267857142857,0.2569832402234637,2.5108514726472895,0.07319684191302188,-798.79,507.095,564.8298257440023,0.4,1,50-60%,4,4,3,Champions
16534.0,641,1,635.9,168,36,2010-03-07 15:47:00,2010-03-07 15:47:00,635.9,641,17.663888888888888,0.0,0.0,0.0,0.0,635.9,0.0,0.0,1,40-50%,1,1,3,Lost Customers
16535.0,4,2,952.04,663,66,2010-11-19 13:01:00,2011-12-04 15:18:00,476.02,384,14.424848484848484,5.507246376811594,45.7466241725923,0.1178105686622075,235.46000000000004,476.02,166.4953626981845,0.0,1,50-60%,5,2,3,Potential
16536.0,106,2,538.17,249,49,2011-08-21 15:54:00,2011-08-24 13:20:00,269.085,109,10.983061224489795,0.037037037037037035,0.2721655269759087,0.02911337892096365,0.0,538.17,0.0,0.5,1,30-40%,3,2,2,Hibernating
16537.0,640,1,10.55,19,2,2010-03-08 13:41:00,2010-03-08 13:41:00,10.55,640,5.275,0.0,0.0,0.0,0.0,10.55,0.0,0.0,1,0-10%,1,1,1,Lost Customers
16538.0,540,3,395.07,254,35,2010-04-23 16:25:00,2010-06-16 16:59:00,131.69,594,11.287714285714285,1.35,8.538149682454623,0.14153688555373775,-58.55000000000001,197.535,41.40110203847237,0.0,1,30-40%,1,3,2,Lost Customers
16539.0,2,10,3289.66,1014,83,2010-06-25 15:24:00,2011-12-07 08:41:00,328.966,531,39.6344578313253,4.038461538461538,23.03768528631343,0.16800542524620524,10.052499999999995,469.95142857142855,238.0313067944755,0.0,1,80-90%,5,5,5,Champions
16540.0,413,1,205.75,105,25,2010-10-21 17:22:00,2010-10-21 17:22:00,205.75,413,8.23,0.0,0.0,0.0,0.0,205.75,0.0,0.0,1,10-20%,1,1,1,Lost Customers
16541.0,734,2,419.78,172,39,2009-12-04 12:29:00,2009-12-04 13:22:00,209.89,735,10.763589743589742,0.0,0.0,0.0,0.0,419.78,0.0,0.5,1,30-40%,1,2,2,Lost Customers
16542.0,53,2,257.32,142,13,2010-11-03 14:44:00,2011-10-17 10:47:00,128.66,400,19.793846153846154,26.692307692307693,96.24048404507725,0.27449788999337027,-18.079999999999984,128.66,12.784490603852769,0.0,1,10-20%,4,2,1,Low-Value Customers
16543.0,582,2,277.80999999999995,303,18,2010-04-27 11:38:00,2010-05-05 13:34:00,138.90499999999997,591,15.433888888888886,0.42105263157894735,1.8353258709644942,0.1485023770603545,-306.61,138.905,216.8060101796073,0.5,1,20-30%,1,2,2,Lost Customers
16544.0,519,6,110.3,54,8,2010-02-15 13:20:00,2010-07-08 11:11:00,18.383333333333333,661,13.7875,10.923076923076923,38.78672783840184,0.2745407203990788,110.3,55.15,77.99387796487619,0.3333333333333333,1,0-10%,1,4,1,Cant Lose Them
16545.0,164,2,689.82,322,6,2010-11-29 10:39:00,2011-06-28 10:37:00,344.91,375,114.97000000000001,30.0,79.37253933193772,0.3732618161546486,-11.21999999999997,344.90999999999997,7.933738084913022,0.0,1,40-50%,3,2,3,Hibernating
16546.0,290,7,4421.04,3358,75,2010-09-23 15:43:00,2011-02-22 11:20:00,631.5771428571428,441,58.9472,1.5851063829787233,9.534780220829882,0.15046411503151946,-832.68,1105.26,1403.3957362293309,0.2857142857142857,1,80-90%,2,4,5,Cant Lose Them
16547.0,545,1,104.25999999999999,108,25,2010-06-11 13:02:00,2010-06-11 13:02:00,104.25999999999999,545,4.1704,0.0,0.0,0.0,0.0,104.25999999999999,0.0,0.0,1,0-10%,1,1,1,Lost Customers
16548.0,598,1,30.15,6,6,2010-04-19 16:15:00,2010-04-19 16:15:00,30.15,598,5.0249999999999995,0.0,0.0,0.0,0.0,30.15,0.0,0.0,1,0-10%,1,1,1,Lost Customers
16549.0,9,37,12759.25,7082,837,2009-12-03 17:59:00,2011-11-29 15:06:00,344.8445945945946,735,15.244026284348864,0.2292541168873103,4.621431844387178,0.040782157150266486,81.86699999999999,850.6166666666667,845.9616702197284,0.08108108108108109,1,90-100%,5,5,5,Champions
16550.0,108,29,8550.92,5345,273,2009-12-02 11:24:00,2011-08-23 11:12:00,294.8593103448276,737,31.322051282051284,0.7989690721649485,6.62825225591743,0.10473815565618819,-14.095941176470586,534.4325,294.0027826058794,0.3793103448275862,1,90-100%,3,5,5,Best Customers
16551.0,95,7,2237.12,2076,67,2009-12-13 16:12:00,2011-09-05 09:38:00,319.5885714285714,725,33.38985074626866,7.206896551724138,32.32147314562144,0.21628385156408217,1.1274999999999997,319.5885714285714,48.36256314842829,0.0,1,70-80%,3,4,4,Best Customers
16552.0,242,2,379.73,219,17,2010-12-01 12:36:00,2011-04-11 10:04:00,189.865,373,22.337058823529414,8.125,32.5,0.24253731343283583,189.15000000000003,189.86500000000004,133.7492476614355,0.0,1,20-30%,2,2,2,Lost Customers
16553.0,162,36,16500.12,16403,195,2010-02-11 18:46:00,2011-06-29 15:42:00,458.33666666666664,665,84.616,1.6745762711864407,9.426543671205758,0.16060703565755913,-22.95346153846154,1269.24,1291.0637946218358,0.08333333333333333,1,90-100%,3,5,5,Best Customers
16554.0,2,18,2407.17,1169,109,2009-12-15 09:42:00,2011-12-06 14:52:00,133.73166666666668,724,22.084128440366975,3.347417840375587,16.54871184062433,0.19075006021960506,-3.777527472527474,185.16692307692307,240.52128909186035,0.5555555555555556,1,70-80%,5,5,4,Champions
16555.0,34,10,285.89,175,59,2010-07-22 13:39:00,2011-11-04 14:31:00,28.589,504,4.845593220338983,4.105263157894737,37.20842240296873,0.10744393250781706,66.955,95.29666666666667,83.0224200643015,0.4,1,20-30%,4,5,2,Champions
16556.0,66,24,7610.2300000000005,4329,282,2009-12-07 10:51:00,2011-10-04 11:36:00,317.09291666666667,732,26.98663120567376,1.308617234468938,7.103151761830087,0.16149484459037064,-2.0249509803921577,447.6605882352941,244.09279742729476,0.2916666666666667,1,90-100%,3,5,5,Best Customers
16557.0,23,2,281.85,111,11,2011-07-25 13:28:00,2011-11-15 14:04:00,140.925,136,25.622727272727275,11.3,35.733737559902686,0.307619119387805,79.54999999999998,140.925,56.250344443389835,0.0,1,20-30%,4,2,2,Low-Value Customers
16558.0,0,47,13149.56,7758,383,2009-12-03 18:11:00,2011-12-09 10:20:00,279.7778723404255,735,34.3330548302872,0.9201030927835051,5.439526354113938,0.1428836597889984,16.039864483342747,597.7072727272727,366.9648643124119,0.19148936170212766,1,90-100%,5,5,5,Champions
16559.0,396,1,175.0,61,17,2010-11-07 13:52:00,2010-11-07 13:52:00,175.0,396,10.294117647058824,0.0,0.0,0.0,0.0,175.0,0.0,0.0,1,10-20%,2,1,1,Lost Customers
16560.0,20,10,3010.73,1596,140,2009-12-08 12:05:00,2011-11-18 17:05:00,301.073,731,21.505214285714285,3.5477386934673367,27.397678925727124,0.124930586853464,-39.35642857142859,430.1042857142857,218.70567816566808,0.2,1,80-90%,4,5,5,Champions
16561.0,5,2,511.12,244,29,2011-10-11 09:53:00,2011-12-04 11:50:00,255.56,59,17.624827586206898,1.8,9.859006035092989,0.16576102768365264,-18.799999999999955,255.56,13.293607486307062,0.0,1,30-40%,5,2,2,Low-Value Customers
16562.0,476,1,223.85999999999999,264,34,2010-08-20 11:45:00,2010-08-20 11:45:00,223.85999999999999,476,6.584117647058823,0.0,0.0,0.0,0.0,223.85999999999999,0.0,0.0,1,10-20%,1,1,1,Lost Customers
16563.0,53,7,4402.36,2572,55,2009-12-01 18:35:00,2011-10-17 11:51:00,628.9085714285713,737,80.04290909090909,7.662921348314606,40.69228869885008,0.18379709024047794,169.11085714285716,733.7266666666666,382.69914401088835,0.14285714285714285,1,80-90%,4,4,5,Champions
16564.0,568,1,87.8,40,5,2010-05-19 14:41:00,2010-05-19 14:41:00,87.8,568,17.56,0.0,0.0,0.0,0.0,87.8,0.0,0.0,1,0-10%,1,1,1,Lost Customers
16565.0,363,5,700.45,191,7,2010-06-02 12:47:00,2010-12-10 15:21:00,140.09,555,100.06428571428572,15.75,29.738634192517377,0.5123845093883183,-22.165000000000003,175.1125,128.59588105767617,0.2,1,40-50%,2,4,3,Cant Lose Them
16566.0,14,6,614.01,361,14,2011-02-20 10:29:00,2011-11-24 16:34:00,102.335,292,43.85785714285714,15.277777777777779,34.686504504940274,0.4281107939743102,-11.186000000000002,122.80199999999999,62.33758673545199,0.16666666666666666,1,40-50%,5,4,3,Champions
16567.0,193,2,865.6,996,34,2011-01-07 09:31:00,2011-05-29 13:57:00,432.8,336,25.458823529411767,4.176470588235294,24.352799090236257,0.16473410187846738,-249.5200000000001,432.8,176.4372840416674,0.0,1,50-60%,2,2,3,Lost Customers
16568.0,427,2,1020.9000000000001,366,5,2010-03-08 14:51:00,2010-10-08 10:54:00,510.45000000000005,640,204.18,53.25,106.5,0.49534883720930234,66.29999999999995,510.45000000000005,46.88117959266807,0.0,1,50-60%,1,2,3,Lost Customers
16569.0,2,5,1455.23,988,27,2009-12-16 15:05:00,2011-12-06 15:32:00,291.046,722,53.89740740740741,21.11764705882353,107.60527324745539,0.1944440304542792,-72.978,291.046,130.82177792707145,0.0,1,60-70%,5,4,4,Champions
16570.0,8,31,6844.81,4141,116,2009-12-03 17:38:00,2011-12-01 08:56:00,220.80032258064517,735,59.006982758620694,2.7644787644787643,11.681933511221242,0.21798559044901908,8.607751879699247,342.2405,316.23125306573723,0.3548387096774194,1,90-100%,5,5,5,Champions
16571.0,2,17,4025.05,3601,151,2010-03-18 09:12:00,2011-12-06 14:07:00,236.76764705882354,631,26.655960264900664,2.1943462897526502,13.108428201276725,0.1555344265461177,-11.768986013986012,335.42083333333335,270.4616477754734,0.4117647058823529,1,80-90%,5,5,5,Champions
16572.0,126,4,999.7,530,40,2011-03-09 12:04:00,2011-08-04 16:34:00,249.925,275,24.9925,2.5964912280701755,16.545240628914154,0.14798835097144336,12.370000000000005,333.23333333333335,39.596183317755916,0.25,1,50-60%,3,3,3,Good Customers
16573.0,73,4,648.41,354,40,2011-02-22 15:14:00,2011-09-27 11:17:00,162.1025,289,16.21025,4.8,29.37113610951467,0.1580447956471492,36.69999999999999,216.13666666666666,199.46198167403563,0.5,1,40-50%,3,3,3,Good Customers
16574.0,70,3,1301.78,1002,86,2010-02-19 11:46:00,2011-09-29 13:39:00,433.9266666666667,658,15.136976744186047,6.894117647058824,45.59396982094905,0.14796158544874985,-69.73499999999999,433.9266666666667,166.43252456576306,0.0,1,60-70%,3,3,4,Good Customers
16576.0,409,5,513.1700000000001,309,32,2010-07-06 10:42:00,2010-10-26 10:59:00,102.63400000000001,521,16.036562500000002,3.142857142857143,15.435144880401726,0.19122783314218778,108.77000000000001,256.58500000000004,76.91200458966077,0.6,1,30-40%,1,4,2,Cant Lose Them
16577.0,666,1,380.0,142,23,2010-02-11 09:45:00,2010-02-11 09:45:00,380.0,666,16.52173913043478,0.0,0.0,0.0,0.0,380.0,0.0,0.0,1,20-30%,1,1,2,Lost Customers
16578.0,625,1,156.6,108,9,2010-03-23 15:11:00,2010-03-23 15:11:00,156.6,625,17.4,0.0,0.0,0.0,0.0,156.6,0.0,0.0,1,10-20%,1,1,1,Lost Customers
